,entity_label,entity_text
2,PERSON,Biden
2,PERSON,Harris
2,PERSON,Joe Biden
2,PERSON,Harris
2,PERSON,Joe Biden
2,PERSON,Kamala Harris
2,PERSON,Harris
2,PERSON,Refinitiv Lipper
2,PERSON,Quotes
2,PERSON,Refinitiv Lipper
2,PERSON,Janette Nesheiwat
2,PERSON,Rochelle Walensky
2,PERSON,Rochelle Walensky
2,PERSON,Walensky
2,PERSON,Rochelle Walensky
2,PERSON,Anthony Cousien
2,PERSON,Andrew Mark Miller
2,PERSON,Refinitiv Lipper
2,PERSON,Quotes
2,PERSON,Refinitiv Lipper
2,PERSON,Janette Nesheiwat
2,PERSON,Courtney Martin
2,PERSON,Ani Hahn
2,PERSON,Joseph G. Allen
2,PERSON,Getty Images
2,EVENT,COVID-19
2,EVENT,COVID-19
2,PERSON,Refinitiv Lipper
2,PERSON,Quotes
2,PERSON,Refinitiv Lipper
2,PERSON,Biden
2,EVENT,COVID-19
2,PERSON,Jen Psaki
2,PERSON,Psaki 
2,PERSON,BIDEN
2,EVENT,COVID-19 VACCINE
2,PERSON,Bidens
2,PERSON,Getty Images
2,PERSON,Biden
2,EVENT,COVID-19
2,PERSON,Anthony Fauci
2,PERSON,Biden
2,PERSON,Biden
2,PERSON,Jill Biden
2,PERSON,Getty Images
2,PERSON,Bailee Hill
2,PERSON,Refinitiv Lipper
2,PERSON,Quotes
2,PERSON,Refinitiv Lipper
2,PERSON,Joe Biden
2,EVENT,COVID-19
2,EVENT,Vaccine
2,PERSON,Biden
2,PERSON,Biden
2,PERSON,Biden
2,PERSON,Leah Lefkove
2,PERSON,Ben Lefkove
2,EVENT,COVID-19
2,PERSON,Gregory Magarian
2,PERSON,Biden
2,PERSON,Biden
2,PERSON,Biden
2,PERSON,Biden
2,PERSON,Romelia Navarro
2,PERSON,Michele Younkin
2,PERSON,Antonio
2,PERSON,Biden
2,PERSON,Biden
2,PERSON,Biden
2,PERSON,Refinitiv Lipper
2,PERSON,Quotes
2,PERSON,Refinitiv Lipper
2,PERSON,Marty Makary
2,PERSON,Cheryl Bettigole
2,EVENT,Vaccine
2,PERSON,Mary Altaffer
2,PERSON,James Garrow
2,PERSON,Mardi Gras
2,PERSON,KNOW
2,PERSON,Mardi Gras
2,PERSON,Beau Tidwell
2,EVENT,COVID-19
2,EVENT,COVID-19
2,PERSON,Jeff Duchin
2,EVENT,COVID-19
2,PERSON,Sarah Gonzalez
2,PERSON,Eric Garcetti
2,PERSON,Mike Segar
2,PERSON,Bettigole
2,PERSON,Refinitiv Lipper
2,PERSON,Quotes
2,PERSON,Refinitiv Lipper
2,PERSON,Vivek Murthy
2,PERSON,Biden
2,PERSON,Biden
2,PERSON,Johnson
2,PERSON,Johnson
2,PERSON,Biden
2,PERSON,Biden
2,PERSON,Trump
2,PERSON,Rochelle Walensky
2,PERSON,Adam Koppel
2,PERSON,Getty Images
2,PERSON,David Aaro
2,PERSON,Andrew Mark Miller
2,PERSON,Refinitiv Lipper
2,PERSON,Quotes
2,PERSON,Refinitiv Lipper
2,PERSON,Aishah Hasnie
2,PERSON,Biden
2,ORG,Pfizer
2,PERSON,Paul Hennessy
2,PERSON,Getty Images
2,PERSON,Getty Images
2,PERSON,Matthew J. Kacsmaryk
2,PERSON,Ken Paxton
2,PERSON,Dylan Hollingsworth/Bloomberg
2,PERSON,Getty Images
2,PERSON,Getty Images
2,PERSON,Ken Paxton
2,PERSON,Paxton
2,PERSON,Paxton
2,PERSON,Biden
2,PERSON,Jen Psaki
2,PERSON,Biden
2,PERSON,Anthony Fauci
2,PERSON,Evan Vucci
2,PERSON,Evan Vucci
2,PERSON,Paxton
2,PERSON,Andrew Mark Miller
2,PERSON,Refinitiv Lipper
2,PERSON,Quotes
2,PERSON,Refinitiv Lipper
2,PERSON,Antony Blinken
2,EVENT,COVID-19
2,PERSON,Antony Blinken
2,PERSON,Don Pramudwinai
2,PERSON,Ned Price
2,PERSON,Antony Blinken
2,PERSON,Refinitiv Lipper
2,PERSON,Quotes
2,PERSON,Refinitiv Lipper
2,PERSON,Valerie Caproni
2,PERSON,Caproni
2,PERSON,Barack Obama
2,PERSON,Caproni
2,PERSON,Valerie E. Caproni
2,PERSON,Scott J. Ferrell
2,PERSON,Caproni
2,PERSON,Tayfun Coskun
2,PERSON,Getty Images
2,PERSON,Jessica Chasmar
2,PERSON,Refinitiv Lipper
2,PERSON,Quotes
2,PERSON,Refinitiv Lipper
2,PERSON,Darrell Issa
2,PERSON,Biden
2,PERSON,Ronnie Jackson
2,PERSON,Doug Lamborn
2,PERSON,Neal Dunn
2,PERSON,Tracy Mann
2,PERSON,Getty Images
2,PERSON,Biden
2,PERSON,Biden
2,PERSON,Refinitiv Lipper
2,PERSON,Quotes
2,PERSON,Refinitiv Lipper
2,PERSON,Nancy Pelosi
2,PERSON,Chuck Schumer
2,PERSON,Kevin McCarthy
2,PERSON,Abdullah II
2,PERSON,Joe Biden
2,PERSON,Drew Angerer/Getty Images
2,PERSON,Michael Rodriguez
2,PERSON,Schumer
2,PERSON,Chuck Schumer
2,PERSON,Drew Angerer/Getty Images
2,PERSON,Getty Images
2,PERSON,Schumer
2,PERSON,Refinitiv Lipper
2,PERSON,Quotes
2,PERSON,Refinitiv Lipper
2,PERSON,Marty Makary
2,PERSON,Bruce Levell
2,PERSON,Joe Biden
2,PERSON,Jamaal Bowman
2,PERSON,Bowman
2,PERSON,Lauren Boebert
2,PERSON,Nancy Pelosi
2,PERSON,Biden
2,PERSON,Jon Tester
2,PERSON,Joe Manchin
2,PERSON,Biden
2,PERSON,Biden
2,PERSON,Joe Manchin
2,PERSON,Biden
2,PERSON,Chuck Schumer
2,PERSON,Joe Manchin
2,PERSON,Kyrsten Sinema
2,PERSON,Dick Durbin
2,PERSON,Dan Crenshaw
2,PERSON,Donald Trump
2,PERSON,Joe Biden
2,PERSON,Evan Vucci
2,PERSON,Mitch McConnell
2,PERSON,Mitt Romney
2,PERSON,Kevin Cramer
2,PERSON,Biden
2,PERSON,Biden
2,PERSON,Chad Pergram
2,PERSON,Kelly Phares
2,PERSON,Refinitiv Lipper
2,PERSON,Quotes
2,PERSON,Refinitiv Lipper
2,PERSON,Pat Fallon
2,PERSON,Biden
2,PERSON,Anthony Fauci
2,PERSON,Fauci
2,PERSON,Anthony Fauci
2,PERSON,Getty Images
2,PERSON,Fauci
2,PERSON,Anthony Fauci
2,PERSON,Fauci
2,PERSON,Fauci
2,PERSON,George Stephanopoulos
2,PERSON,Anthony Fauci
2,PERSON,Adam Sabes
2,PERSON,Refinitiv Lipper
2,PERSON,Quotes
2,PERSON,Refinitiv Lipper
2,PERSON,Jared Polis
2,PERSON,Jared Polis
2,EVENT,COVID-19
2,PERSON,Michael Hancock
2,PERSON,Jared Polis
2,PERSON,Biden
2,PERSON,Getty Images
2,PERSON,Jared Polis
2,PERSON,Jared Polis
2,PERSON,File
2,PERSON,Ryan
2,PERSON,Ryan Warner
2,PERSON,Refinitiv Lipper
2,PERSON,Quotes
2,PERSON,Refinitiv Lipper
2,PERSON,Bill de Blasio
2,PERSON,Bill de Blasio
2,PERSON,de Blasio
2,EVENT,COVID-19
2,PERSON,Bill de Blasio
2,PERSON,Carlo Allegri
2,PERSON,De Blasio
2,PERSON,de Blasio
2,PERSON,Kathy Hochul
2,PERSON,de Blasio
2,PERSON,Chris Wallace
2,PERSON,Hochul
2,PERSON,De Blasio
2,PERSON,Refinitiv Lipper
2,PERSON,Quotes
2,PERSON,Refinitiv Lipper
2,PERSON,Mehemet Oz
2,PERSON,Mehmet Oz
2,PERSON,Anthony Fauci
2,PERSON,Mehmet Oz
2,PERSON,Leigh Vogel
2,PERSON,Anthony Fauci
2,PERSON,Anthony Fauci
2,EVENT,COVID-19
2,PERSON,Anthony Fauci
2,PERSON,Joe Biden
2,PERSON,Anna Moneymaker/Getty Images
2,PERSON,Warren Davidson
2,PERSON,Fauci
2,PERSON,Davidson
2,PERSON,Bryn McCarthy
2,PERSON,Kyle Morris
2,PERSON,Refinitiv Lipper
2,PERSON,Quotes
2,PERSON,Refinitiv Lipper
2,PERSON,Biden
2,PERSON,Eric
2,PERSON,Jose
2,PERSON,Diana
2,PERSON,Trump
2,PERSON,Biden
2,PERSON,Vivian
2,PERSON,Biden
2,PERSON,John
2,EVENT,COVID-19
2,PERSON,DeMarco
2,PERSON,Biden
2,PERSON,Chris
2,PERSON,Mike Blake
2,PERSON,Biden
2,PERSON,Eric
2,PERSON,John
2,PERSON,Michael Raasch
2,PERSON,Refinitiv Lipper
2,PERSON,Quotes
2,PERSON,Refinitiv Lipper
2,PERSON,Jen Psaki
2,EVENT,COVID-19
2,PERSON,Jennifer Griffin
2,PERSON,Lucian Kins
2,PERSON,Arleigh Burke-class
2,PERSON,Kins
2,PERSON,Getty Images
2,PERSON,Kins
2,PERSON,LCDR Jason S. Fischer
2,PERSON,Kins
2,PERSON,Ken Anderson
2,PERSON,Cmdr
2,PERSON,Lucian Kins
2,PERSON,Kins
2,PERSON,Getty Image
2,PERSON,Kins
2,PERSON,Kyle Morris
2,PERSON,Refinitiv Lipper
2,PERSON,Quotes
2,PERSON,Refinitiv Lipper
2,PERSON,Marty Makary
2,PERSON,Bruce Levell
2,PERSON,Joe Biden
2,PERSON,Biden
2,EVENT,COVID-19
2,PERSON,Steve Daines
2,PERSON,BIDEN
2,PERSON,JEFF DUNCAN
2,PERSON,Joe Biden
2,PERSON,Evan Vucci
2,PERSON,Steve Daines
2,PERSON,Amy Coney Barrett
2,PERSON,Chris Spear 
2,PERSON,Biden
2,PERSON,Timothy Nerozzi
2,PERSON,Refinitiv Lipper
2,PERSON,Quotes
2,PERSON,Refinitiv Lipper
2,PERSON,Marty Makary
2,PERSON,Bruce Levell
2,PERSON,Joe Biden
2,PERSON,Fed Keller
2,PERSON,Fred Keller
2,PERSON,Tom Williams
2,PERSON,Getty Images
2,PERSON,Keller
2,PERSON,Mike Braun
2,PERSON,Joe Manchin
2,PERSON,Jon Tester
2,PERSON,Fred Keller
2,PERSON,Rob Wittman
2,PERSON,Tom Williams
2,PERSON,Getty Images
2,PERSON,Keller
2,PERSON,Keller
2,PERSON,Keller
2,PERSON,Refinitiv Lipper
2,PERSON,Quotes
2,PERSON,Refinitiv Lipper
2,PERSON,Ann Marie Cosma
2,PERSON,Marsha Bell
2,PERSON,Jeff Duncan
2,PERSON,Biden
2,PERSON,Biden
2,PERSON,Jeff Duncan
2,PERSON,R-S.C.
2,PERSON,Bill Clark
2,PERSON,Karen Tritz
2,PERSON,David Wright
2,PERSON,Duncan
2,PERSON,Biden
2,PERSON,Roger Marshall
2,PERSON,Duncan
2,PERSON,Duncan
2,PERSON,Houston Keene
2,PERSON,Audrey Conklin
2,PERSON,Twitter
2,PERSON,Refinitiv Lipper
2,PERSON,Quotes
2,PERSON,Refinitiv Lipper
2,PERSON,Biden
2,PERSON,Biden
2,PERSON,John Hoeven
2,PERSON,Hoeven
2,PERSON,John Hoeven
2,PERSON,Biden
2,PERSON,Biden
2,PERSON,James Lankford
2,PERSON,Marsha Blackburn
2,PERSON,Mike Lee
2,PERSON,John Thune
2,PERSON,KNOW
2,PERSON,Jon Tester
2,PERSON,Joe Manchin
2,PERSON,Nancy Pelosi
2,PERSON,Biden
2,PERSON,Samantha Ervin
2,PERSON,Maggie Roach
2,PERSON,Roach
2,EVENT,COVID-19
2,PERSON,Biden
2,PERSON,Biden
2,PERSON,Biden
2,PERSON,Sen Mike Lee
2,PERSON,Refinitiv Lipper
2,PERSON,Quotes
2,PERSON,Refinitiv Lipper
2,PERSON,Ron DeSantis
2,PERSON,Ron DeSantis
2,PERSON,Getty Images
2,PERSON,Ron DeSantis
2,PERSON,Ron DeSantis
2,EVENT,COVID-19
2,PERSON,Matt Leach
2,PERSON,Kyle Morris
2,PERSON,Refinitiv Lipper
2,PERSON,Quotes
2,PERSON,Refinitiv Lipper
2,PERSON,Biden
2,PERSON,R. Stan Baker
2,PERSON,Biden
2,PERSON,Joe Biden
2,PERSON,Kevin Lamarque
2,PERSON,Baker
2,PERSON,Donald Trump
2,PERSON,Biden
2,PERSON,Carolyn Ruyle
2,PERSON,Jen Psaki
2,PERSON,Andrew Mark Miller
2,PERSON,Refinitiv Lipper
2,PERSON,Quotes
2,PERSON,Refinitiv Lipper
2,PERSON,Vivek Murthy
2,PERSON,Vivek Murthy
2,EVENT,COVID-19
2,PERSON,Chris Wallace
2,PERSON,Vivek Murthy
2,PERSON,Jen Psaki
2,PERSON,Tom Brenner
2,PERSON,Chris
2,PERSON,Anthony Fauci
2,PERSON,Refinitiv Lipper
2,PERSON,Quotes
2,PERSON,Refinitiv Lipper
2,PERSON,Jen Psaki
2,PERSON,Xi
2,PERSON,Biden
2,EVENT,COVID-19
2,PERSON,Jen Psaki
2,PERSON,Anna Moneymaker/Getty Images
2,PERSON,Biden
2,PERSON,Biden
2,PERSON,Xi
2,PERSON,Peter Doocy
2,PERSON,Biden
2,EVENT,COVID-19
2,PERSON,Biden
2,PERSON,Xi
2,PERSON,Biden
2,EVENT,COVID-19
2,PERSON,Joe Biden
2,PERSON,Xi Jinping
2,PERSON,Xi
2,PERSON,Biden
2,PERSON,Xi
2,PERSON,Biden
2,PERSON,Anna Moneymaker/Getty Images
2,PERSON,Peter Doocy
2,PERSON,Kyle Morris
2,PERSON,Refinitiv Lipper
2,PERSON,Quotes
2,PERSON,Refinitiv Lipper
2,PERSON,Biden
2,EVENT,COVID-19
2,PERSON,John O’Connor
2,PERSON,Biden
2,PERSON,JONATHAN TURLEY
2,PERSON,Biden
2,PERSON,Biden
2,PERSON,Ting Shen
2,PERSON,Getty Images
2,PERSON,Biden
2,PERSON,Refinitiv Lipper
2,PERSON,Quotes
2,PERSON,Refinitiv Lipper
2,PERSON,Steve Forbes
2,PERSON,Biden
2,PERSON,Biden
2,PERSON,Biden
2,PERSON,Trump
2,PERSON,Biden
2,PERSON,Biden
2,PERSON,Biden
2,PERSON,Biden
2,PERSON,Biden
2,PERSON,Biden
2,PERSON,Jen Psaki
2,PERSON,Anna Moneymaker/Getty Images
2,PERSON,Jen Psaki
2,PERSON,Biden
2,PERSON,Fauci
2,PERSON,Timothy Nerozzi
2,PERSON,Refinitiv Lipper
2,PERSON,Quotes
2,PERSON,Refinitiv Lipper
2,PERSON,Rich Edson
2,EVENT,COVID-19
2,PERSON,Jay Webber
2,PERSON,Steve Sweeney
2,PERSON,Craig Coughlin
2,PERSON,Michael Lee
2,PERSON,Refinitiv Lipper
2,PERSON,Quotes
2,PERSON,Refinitiv Lipper
2,PERSON,Marc Siegel
2,PERSON,Jared Polis
2,PERSON,Polis
2,PERSON,Joe Biden
2,PERSON,Biden
2,PERSON,Getty Images
2,PERSON,Getty Images
2,PERSON,Anthony Fauci
2,PERSON,Kevin Lamarque
2,PERSON,Musto
2,PERSON,Andrew Mark Miller
2,PERSON,Refinitiv Lipper
2,PERSON,Quotes
2,PERSON,Refinitiv Lipper
2,PERSON,Joe Biden
2,PERSON,Biden
2,PERSON,Joe Biden
2,EVENT,COVID-19
2,PERSON,Biden
2,PERSON,Biden
2,PERSON,Joe Biden
2,EVENT,COVID-19
2,PERSON,Mandel Ngan/AFP
2,PERSON,Getty Images
2,PERSON,Biden
2,PERSON,Joe Biden
2,PERSON,Getty Images
2,PERSON,Timothy Nerozzi
2,PERSON,Refinitiv Lipper
2,PERSON,Quotes
2,PERSON,Refinitiv Lipper
2,PERSON,Biden
2,PERSON,Biden
2,EVENT,COVID-19
2,PERSON,Jen Psaki
2,PERSON,Jen Psaki
2,PERSON,Merrick Garland
2,PERSON,Psaki
2,PERSON,Marta Lavandier
2,PERSON,Jeffrey Zients
2,PERSON,Biden
2,PERSON,Psaki
2,EVENT,COVID-19
2,PERSON,Refinitiv Lipper
2,PERSON,Quotes
2,PERSON,Refinitiv Lipper
2,PERSON,Biden
2,EVENT,COVID-19
2,PERSON,Biden
2,PERSON,Biden
2,PERSON,Biden
2,PERSON,Joe Biden
2,PERSON,Michael Lee
2,PERSON,Refinitiv Lipper
2,PERSON,Quotes
2,PERSON,Refinitiv Lipper
2,PERSON,Biden
2,PERSON,Biden
2,PERSON,Clifford Young
2,PERSON,Young
2,PERSON,Biden
2,PERSON,Biden
2,PERSON,Anthony Fauci
2,PERSON,Evan Vucci
2,PERSON,Biden
2,PERSON,Biden
2,PERSON,Young
2,PERSON,David Barker
2,PERSON,Biden
2,PERSON,Barker
2,PERSON,Biden
2,PERSON,Biden
2,PERSON,Biden
2,PERSON,Biden
2,PERSON,Barker
2,PERSON,Barker
2,PERSON,Biden
2,PERSON,Barker
2,PERSON,Young
2,PERSON,Biden
2,PERSON,Lockdowns
2,PERSON,Young
2,PERSON,Biden
2,PERSON,Biden
2,PERSON,Michael Lee
2,PERSON,Refinitiv Lipper
2,PERSON,Quotes
2,PERSON,Refinitiv Lipper
2,EVENT,COVID-19
2,EVENT,COVID-19
2,PERSON,Refinitiv Lipper
2,PERSON,Quotes
2,PERSON,Refinitiv Lipper
2,PERSON,Jonathan Serrie
2,PERSON,Biden
2,PERSON,Biden
2,EVENT,COVID-19
2,PERSON,Joe Biden
2,PERSON,Biden
2,PERSON,BIDEN
2,PERSON,Jen Psaki
2,PERSON,Jen Psaki
2,PERSON,Drew Angerer/Getty Images
2,PERSON,Joe Biden
2,PERSON,Evelyn Hockstein
2,EVENT,COVID-19
2,PERSON,Michael Lee
2,PERSON,Refinitiv Lipper
2,PERSON,Quotes
2,PERSON,Refinitiv Lipper
2,PERSON,Benjamin Hall
2,PERSON,Leah Lefkove
2,PERSON,Ben Lefkove
2,EVENT,COVID-19
2,PERSON,Jane Doe
2,PERSON,BLOCKS BIDEN
2,ORG,Pfizer
2,ORG,Moderna
2,PERSON,Marsha Berzon
2,PERSON,Mark Bennett
2,PERSON,Sandra Ikuta
2,ORG,Pfizer
2,PERSON,Getty Images
2,PERSON,Paul Jonna
2,PERSON,Jonna
2,PERSON,Jonna
2,PERSON,Refinitiv Lipper
2,PERSON,Quotes
2,PERSON,Refinitiv Lipper
2,PERSON,Biden
2,PERSON,Biden
2,EVENT,COVID-19
2,PERSON,Matthew Schelp
2,PERSON,Joe Biden
2,PERSON,Evan Vucci
2,PERSON,Biden
2,PERSON,Biden
2,PERSON,Biden
2,EVENT,COVID-19
2,PERSON,Biden
2,ORG,Pfizer
2,PERSON,Biden
2,PERSON,Joe Biden
2,PERSON,Evelyn Hockstein
2,PERSON,Michael Lee
2,PERSON,Refinitiv Lipper
2,PERSON,Quotes
2,PERSON,Refinitiv Lipper
2,PERSON,Biden
2,PERSON,Biden
2,PERSON,Biden
2,PERSON,Kevin Roberts
2,PERSON,Roberts
2,PERSON,Anthony Fauci
2,PERSON,Biden
2,PERSON,Anna Moneymaker/Getty Images
2,PERSON,Kay C. James
2,PERSON,Biden
2,PERSON,Roberts
2,PERSON,James
2,PERSON,Biden
2,PERSON,Jill Biden
2,PERSON,Getty Images
2,PERSON,Kyle Morris
2,PERSON,Caitlin McFall
2,PERSON,Refinitiv Lipper
2,PERSON,Quotes
2,PERSON,Refinitiv Lipper
2,PERSON,Francis Collins
2,PERSON,Francis Collins
2,PERSON,Fr
2,PERSON,Francis Collins
2,PERSON,Sarah Silbiger/Pool
2,PERSON,Getty Images
2,PERSON,Collins
2,PERSON,KAMALA HARRIS
2,EVENT,COVID-19
2,PERSON,Collins
2,PERSON,Collins
2,PERSON,Francis Collins
2,PERSON,Brendan Smialowski
2,PERSON,Getty Images
2,PERSON,Collins
2,ORG,Pfizer
2,ORG,Moderna
2,PERSON,Collins
2,PERSON,Biden
2,PERSON,Refinitiv Lipper
2,PERSON,Quotes
2,PERSON,Refinitiv Lipper
2,PERSON,Anne Rimoin
2,PERSON,Naftali Bennett
2,PERSON,Amos Ben
2,PERSON,Omnicron
2,PERSON,Amichai Stein
2,PERSON,Naftali Bennett
2,EVENT,COVID-19
2,PERSON,Biden
2,PERSON,Anthony Fauci
2,PERSON,KNOW
2,PERSON,Tony Fauci
2,PERSON,Biden
2,PERSON,Peter Aitken
2,PERSON,Julia Musto
2,PERSON,Andrew Mark Miller
2,PERSON,Refinitiv Lipper
2,PERSON,Quotes
2,PERSON,Refinitiv Lipper
2,PERSON,Anne Rimoin
2,EVENT,COVID-19
2,PERSON,Jon Tigar
2,PERSON,File
2,PERSON,Don Specter
2,PERSON,Gavin Newsom
2,PERSON,Carolyn Ruyle
2,EVENT,COVID-19
2,PERSON,Tigar
2,EVENT,COVID-19
2,PERSON,Refinitiv Lipper
2,PERSON,Quotes
2,PERSON,Refinitiv Lipper
2,PERSON,Kamala Harris
2,PERSON,Kamala Harris
2,EVENT,COVID-19
2,PERSON,Biden
2,PERSON,Harris
2,PERSON,Kamala Harris
2,PERSON,Getty Images
2,PERSON,Getty Images
2,PERSON,Harris
2,PERSON,Harris
2,PERSON,Joe Biden
2,PERSON,Kamala Harris
2,PERSON,Susan Walsh
2,PERSON,Susan Walsh
2,PERSON,Harris
2,PERSON,Harris
2,PERSON,Doug Emhoff
2,PERSON,Kamala Harris
2,PERSON,Thomas Coex
2,PERSON,Thomas Coex
2,PERSON,Biden 
2,PERSON,Kyle Morris
2,PERSON,Refinitiv Lipper
2,PERSON,Quotes
2,PERSON,Refinitiv Lipper
2,PERSON,Tom Homan
2,EVENT,COVID-19
2,PERSON,Tom Homan
2,PERSON,Biden
2,PERSON,Biden
2,PERSON,Biden
2,PERSON,Trump
2,PERSON,Michael Lee
2,PERSON,Jon Brown
2,PERSON,Kyle Morris
2,PERSON,Refinitiv Lipper
2,PERSON,Quotes
2,PERSON,Refinitiv Lipper
2,PERSON,Jonathan Serrie
2,EVENT,COVID-19
2,PERSON,Biden
2,PERSON,Joe Biden
2,PERSON,Evan Vucci
2,PERSON,Biden
2,PERSON,Ron Klain
2,PERSON,Biden
2,PERSON,Ron Klain
2,PERSON,Andrew Harrer
2,PERSON,Getty Images
2,PERSON,Biden
2,PERSON,Anthony Fauci
2,PERSON,Anthony Fauci
2,PERSON,Biden
2,PERSON,Biden
2,PERSON,Donald Trump’s
2,PERSON,Biden
2,PERSON,Jen Psaki
2,PERSON,Biden
2,PERSON,Jen Psaki
2,PERSON,Drew Angerer/Getty Images
2,ORG,Pfizer
2,PERSON,Peter Aitken
2,PERSON,Julia Musto
2,PERSON,Kyle Morris
2,PERSON,Refinitiv Lipper
2,PERSON,Quotes
2,PERSON,Refinitiv Lipper
2,PERSON,Marc Siegel
2,PERSON,Ron DeSantis
2,PERSON,Ron DeSantis
2,PERSON,BIDEN
2,PERSON,DeSantis
2,PERSON,Gretchen Whitmer
2,PERSON,Andrew Cuomo
2,PERSON,Christina Pushaw
2,PERSON,Ron DeSantis
2,PERSON,Biden
2,PERSON,DeSantis
2,PERSON,Wilfredo Lee
2,PERSON,Andrew Mark Miller
2,PERSON,Refinitiv Lipper
2,PERSON,Quotes
2,PERSON,Refinitiv Lipper
2,PERSON,Marc Siegel
2,PERSON,Joe Biden
2,PERSON,Trump
2,PERSON,Biden
2,PERSON,Donald Trump’s
2,PERSON,Biden
2,PERSON,Biden
2,PERSON,Joe Biden
2,PERSON,Biden
2,PERSON,Trump
2,PERSON,Kamala Harris
2,PERSON,Trump
2,PERSON,Biden
2,PERSON,Malawi
2,PERSON,Jack Kingsley R.N.
2,EVENT,COVID-19
2,PERSON,Andrew Mark Miller
2,PERSON,Refinitiv Lipper
2,PERSON,Quotes
2,PERSON,Refinitiv Lipper
2,PERSON,Jen Psaki
2,PERSON,Ron DeSantis
2,PERSON,Biden
2,PERSON,Jen Psaki
2,PERSON,Drew Angerer/Getty Images
2,PERSON,BIDEN
2,PERSON,Biden
2,PERSON,Michael Lee
2,PERSON,Refinitiv Lipper
2,PERSON,Quotes
2,PERSON,Refinitiv Lipper
2,PERSON,Biden
2,PERSON,Biden
2,PERSON,Refinitiv Lipper
2,PERSON,Quotes
2,PERSON,Refinitiv Lipper
2,PERSON,Mark Murphy
2,PERSON,Biden
2,PERSON,Lisa Farbstein
2,PERSON,Roger Wicker
2,PERSON,John Katko
2,PERSON,David Pekoske
2,PERSON,Biden
2,PERSON,Pekoske
2,PERSON,Musto
2,PERSON,Refinitiv Lipper
2,PERSON,Quotes
2,PERSON,Refinitiv Lipper
2,PERSON,Brendan McDermid/File Photo
2,EVENT,COVID-19
2,PERSON,Anthony Fauci
2,PERSON,Anthony Fauci
2,PERSON,Biden
2,PERSON,Fauci
2,PERSON,Refinitiv Lipper
2,PERSON,Quotes
2,PERSON,Refinitiv Lipper
2,PERSON,Andrew Cuomo
2,EVENT,COVID-19
2,PERSON,Phil Steck
2,PERSON,Cuomo
2,PERSON,Cuomo
2,EVENT,COVID-19
2,PERSON,Andrew Cuomo
2,PERSON,Steck
2,PERSON,Mary Beth Walsh
2,PERSON,Walsh
2,PERSON,Mary Beth Walsh
2,PERSON,Cuomo
2,PERSON,Rich Azzopardi
2,PERSON,Azzopardi
2,PERSON,Cuomo
2,PERSON,Cuomo
2,PERSON,Steck
2,PERSON,Cuomo
2,PERSON,Cuomo
2,PERSON,Steck
2,PERSON,Refinitiv Lipper
2,PERSON,Quotes
2,PERSON,Refinitiv Lipper
2,PERSON,Laura Sextro
2,PERSON,Parisa Fishback
2,PERSON,Gavin Newsom
2,PERSON,Chip Roy
2,EVENT,COVID-19
2,PERSON,Roy
2,PERSON,Xavier Becerra
2,PERSON,Chip Roy
2,PERSON,Kevin Dietsch
2,PERSON,Kevin Dietsch
2,PERSON,Biden
2,PERSON,Roy
2,PERSON,Roy
2,PERSON,Roger Marshall
2,PERSON,Rochelle Walensky
2,ORG,Moderna
2,ORG,Pfizer
2,PERSON,Kyle Morris
2,PERSON,Refinitiv Lipper
2,PERSON,Quotes
2,PERSON,Refinitiv Lipper
2,PERSON,Peter Navarro
2,PERSON,Jim Clyburn
2,PERSON,D-S.C.
2,PERSON,Hill
2,PERSON,James Clyburn
2,PERSON,Stefani Reynolds
2,PERSON,Getty Images
2,PERSON,Steven Hatfill
2,PERSON,Peter Navarro
2,PERSON,Anthony Fauci
2,PERSON,Jason Rantz Show
2,PERSON,Donald Trump
2,PERSON,Anthony Fauci
2,PERSON,Rand Paul
2,PERSON,J. SCOTT APPLEWHITE/POOL
2,PERSON,Getty Images
2,PERSON,Bradford Betz
2,PERSON,Refinitiv Lipper
2,PERSON,Quotes
2,PERSON,Refinitiv Lipper
2,PERSON,Jen Psaki
2,PERSON,Biden
2,PERSON,Xi
2,EVENT,COVID-19
2,PERSON,Peter Doocy
2,PERSON,Biden
2,EVENT,COVID-19
2,PERSON,CLOSE
2,PERSON,Biden
2,PERSON,Xi
2,PERSON,Biden
2,PERSON,Joe Biden
2,PERSON,Xi Jinping
2,PERSON,Alex Wong/Getty Images
2,PERSON,Xi
2,PERSON,Biden
2,PERSON,Xi
2,PERSON,Biden
2,PERSON,Jen Psaki
2,PERSON,Biden
2,PERSON,Xi
2,EVENT,COVID-19
2,PERSON,Biden
2,PERSON,Xi
2,PERSON,Peter Doocy
2,PERSON,Brooke Singman
2,PERSON,Thomas Barrabi
2,PERSON,Kyle Morris
2,PERSON,Refinitiv Lipper
2,PERSON,Quotes
2,PERSON,Refinitiv Lipper
2,PERSON,Joe Biden
2,PERSON,Biden
2,EVENT,COVID-19 VACCINATION
2,PERSON,Biden
2,PERSON,Biden
2,PERSON,Biden
2,PERSON,Biden
2,PERSON,Victoria Balara
2,PERSON,Refinitiv Lipper
2,PERSON,Quotes
2,PERSON,Refinitiv Lipper
2,PERSON,Liberty Counsel's
2,PERSON,Harry Mihet
2,PERSON,James Comer
2,PERSON,Biden
2,EVENT,COVID-19
2,PERSON,Biden
2,PERSON,James Comer
2,PERSON,Jonathan Ernst-Pool/Getty Images
2,PERSON,Biden
