entity_label,entity_text
PERSON,Refinitiv Lipper
PERSON,Vivek Murthy
PERSON,Vivek Murthy
PERSON,Vivek Murthy
PERSON,Jen Psaki
PERSON,Tom Brenner
PERSON,Biden
EVENT,COVID-19
PERSON,Murthy
PERSON,Aaron Rodgers
EVENT,COVID-19
PERSON,Rodgers
PERSON,Aaron Rodgers
PERSON,Mark J. Rebilas-USA
PERSON,Chris Wallace
PERSON,Chris
PERSON,Refinitiv Lipper
PERSON,Quotes
PERSON,Refinitiv Lipper
PERSON,Ted Cruz
PERSON,Dan Rather
PERSON,Biden
PERSON,Cruz
PERSON,Biden
PERSON,Biden
PERSON,Dan Rather
PERSON,Ted Cruz
PERSON,Kent Nishimura / Los Angeles Times
PERSON,Getty Images
PERSON,George W. Bush’s
PERSON,Bush
PERSON,Ted Cruz
PERSON,Evelyn Hockstein
PERSON,Dan Rather
PERSON,Merle Haggard
PERSON,David Bowie
PERSON,Natalie Cole
PERSON,B.B. King
PERSON,Evan Agostini/Invision/AP
PERSON,Biden
PERSON,Biden
PERSON,Refinitiv Lipper
PERSON,Quotes
PERSON,Refinitiv Lipper
PERSON,Rochelle Walensky
EVENT,COVID-19
PERSON,Marty Makary
PERSON,Marty Makary
PERSON,Noam Galai/Getty Images
PERSON,Jade Fulce
PERSON,Melaney Arnold
PERSON,Arnold
PERSON,J.B. Pritzker
PERSON,Scott Olson/Getty Images
PERSON,Refinitiv Lipper
PERSON,Quotes
PERSON,Refinitiv Lipper
PERSON,Ted Cruz
EVENT,COVID-19
PERSON,Cruz
PERSON,Ted Cruz
PERSON,Getty Images
PERSON,Chip Roy
PERSON,Roy
PERSON,Roy
PERSON,Biden
PERSON,Biden
PERSON,TED CRUZ RESPONDS
PERSON,David Paul Morris
PERSON,Bloomberg
PERSON,Getty Images
PERSON,Hillary Clinton
PERSON,Clinton
PERSON,Clinton
PERSON,Cruz
PERSON,Bert
PERSON,Ernie
PERSON,Mitt Romney
PERSON,Obama
PERSON,Jim Lehrer
PERSON,Romney
PERSON,Lehrer
PERSON,Matthew Peyton/Getty Images
PERSON,Newt Gingrich
PERSON,Gingrich
PERSON,Cruz
PERSON,Roy
PERSON,Gingrich
PERSON,Gingrich
PERSON,Richard Carlson
PERSON,Gingrich
PERSON,Carlson
PERSON,Bert
PERSON,Ernie
PERSON,Rogers
PERSON,Gingrich
PERSON,Nita Lowey
PERSON,Bob Livingston
PERSON,Livingston
PERSON,Eric Cantor
PERSON,Lyndon Johnson’s
PERSON,Johnson
PERSON,Cruz
PERSON,Roy
PERSON,Bert
PERSON,Ernie
PERSON,Refinitiv Lipper
PERSON,Quotes
PERSON,Refinitiv Lipper
PERSON,J.B. Pritzker
PERSON,Kwame Raoul
PERSON,Pritzker
EVENT,COVID-19
PERSON,J.B. Pritzker
PERSON,Scott Olson/Getty Images
EVENT,COVID-19
PERSON,"Chris"" Welch"
PERSON,Robyn Gabel
PERSON,Gabel
PERSON,Danielle Wallace
PERSON,Twitter
PERSON,Refinitiv Lipper
PERSON,Quotes
PERSON,Refinitiv Lipper
PERSON,Mike Berry
PERSON,Warfare
PERSON,Michael Berry
PERSON,Thiep Van Nguyen II
PERSON,Berry
PERSON,Kevin Dietsch
PERSON,Kevin Dietsch
PERSON,Patricia Kreuzberger 
PERSON,Carlos Del Toro
PERSON,Kelly Laco
PERSON,Refinitiv Lipper
PERSON,Quotes
PERSON,Refinitiv Lipper
PERSON,Biden
EVENT,COVID-19
PERSON,Joe Biden
PERSON,Joe Biden
PERSON,Evan Vucci/Associated Press
PERSON,Biden
PERSON,Karine Jean-Pierre
PERSON,Jean-Pierre
PERSON,Biden
PERSON,Biden
PERSON,Biden
PERSON,Michael Lee
PERSON,Refinitiv Lipper
PERSON,Quotes
PERSON,Refinitiv Lipper
PERSON,Marjorie Taylor Greene
PERSON,Marjorie Taylor Greene
PERSON,Andrew Clyde
PERSON,Kevin McCarthy
PERSON,Abdullah II
PERSON,McCarthy
PERSON,Kevin McCarthy
PERSON,Refinitiv Lipper
PERSON,Quotes
PERSON,Refinitiv Lipper
PERSON,Kevin Stitt
PERSON,Sean McDaniel
PERSON,McDaniel
PERSON,McDaniel
PERSON,Kevin Stitt
PERSON,Photo
PERSON,Sue Ogrocki
PERSON,File
PERSON,McDaniel
PERSON,Kevin Stitt
PERSON,Jason Widener
PERSON,McDaniel
PERSON,Sean McDaniel
PERSON,Sean McDaniel
PERSON,McDaniel
PERSON,Refinitiv Lipper
PERSON,Quotes
PERSON,Refinitiv Lipper
PERSON,Frita Fisher
PERSON,Biden
PERSON,Miguel Cardona
PERSON,Xavier Becerra
EVENT,COVID-19
EVENT,COVID-19 VACCINATION
ORG,Pfizer
PERSON,Becerra
PERSON,Becerra
PERSON,Jill Biden
PERSON,Vivek Murthy’s
PERSON,Biden
ORG,Pfizer
PERSON,Biden
PERSON,Refinitiv Lipper
PERSON,Quotes
PERSON,Refinitiv Lipper
PERSON,Tom Cotton
PERSON,Terry McAuliffe
PERSON,Randi Weingarten
PERSON,Randi Weingarten
PERSON,Adriana Aviles
PERSON,Weingarten
PERSON,Daniela Jampel
PERSON,Weingarten
PERSON,Randi Weingarten
PERSON,Amanda Andrade-Rhoades/Bloomberg
PERSON,Getty Images
PERSON,Meisha Porter
PERSON,Weingarten
PERSON,Randi
PERSON,Weingarten
PERSON,Kamala Harris
PERSON,Randi Weingarten
PERSON,Rebecca Cook
PERSON,Rebecca Cook
PERSON,Weingarten
PERSON,Meisha Porter
PERSON,Kyle Morris
PERSON,Refinitiv Lipper
PERSON,Quotes
PERSON,Refinitiv Lipper
PERSON,Biden
PERSON,Fred Keller
PERSON,Mike Braun
PERSON,Keller
PERSON,Fred Keller
PERSON,Biden
PERSON,Tom Williams
PERSON,Getty Images
PERSON,Biden
PERSON,Biden
PERSON,Sarah Silbiger/Getty Images
PERSON,Biden
PERSON,Keller
PERSON,Mitch McConnell
PERSON,Mike Braun
PERSON,Stefani Reynolds/Bloomberg
PERSON,Getty Images
PERSON,Joe Manchin
PERSON,Krysten Sinema
PERSON,Biden
PERSON,Keller
PERSON,Keller
PERSON,Refinitiv Lipper
PERSON,Quotes
PERSON,Refinitiv Lipper
PERSON,Brian Kilmeade
PERSON,Dana White
PERSON,Ken Paxton
PERSON,Biden
PERSON,Kyrie Irving
PERSON,Biden
EVENT,COVID-19
PERSON,Biden
PERSON,Paxton
PERSON,Paxton
PERSON,Biden
PERSON,Biden
PERSON,Paxton
PERSON,Biden
PERSON,Biden
PERSON,Biden
PERSON,Paxton
PERSON,Biden
PERSON,Paxton
PERSON,Karine Jean-Pierre
PERSON,Jean-Pierre
PERSON,Michael Lee
PERSON,Andrew Mark Miller
PERSON,Refinitiv Lipper
PERSON,Quotes
PERSON,Refinitiv Lipper
PERSON,Biden
EVENT,Vaccine
PERSON,Biden
PERSON,Biden
PERSON,Marty Walsh
EVENT,COVID-19
PERSON,Biden
PERSON,Joe Manchin
PERSON,Joe Manchin
PERSON,Kyrsten Sinema
PERSON,Ethan Barton
PERSON,Twitter
PERSON,Refinitiv Lipper
PERSON,Quotes
PERSON,Refinitiv Lipper
PERSON,Madison Alworth
PERSON,Bill de Blasio
ORG,Pfizer
PERSON,Bill de Blasio
PERSON,Alexi Rosenfeld
ORG,Pfizer
ORG,Pfizer
PERSON,Bill de Blasio
PERSON,Carlo Allegri
PERSON,David Chokshi
PERSON,Chokshi
PERSON,Michael Lee
PERSON,Refinitiv Lipper
PERSON,Quotes
PERSON,Refinitiv Lipper
EVENT,COVID-19
PERSON,Biden
PERSON,Bloomberg
PERSON,Joe Biden
PERSON,Nicholas Kamm
PERSON,Biden
EVENT,COVID-19
PERSON,Biden
PERSON,Jen Psaki
EVENT,COVID-19
PERSON,Alejandro Mayorkas
PERSON,Biden
PERSON,Biden
PERSON,Alejandro Mayorkas
PERSON,Photo
PERSON,Benjamin Applebaum
PERSON,Biden
PERSON,Jill Biden
PERSON,Refinitiv Lipper
PERSON,Quotes
PERSON,Refinitiv Lipper
PERSON,Ted Cruz
PERSON,Biden
PERSON,Ted Cruz
EVENT,COVID-19
PERSON,Ted Cruz
PERSON,Joe Biden
PERSON,Erin Scott/File Photo
PERSON,Cruz
PERSON,Biden
PERSON,Cruz
PERSON,Joe Biden
PERSON,Cruz
PERSON,Rochelle Walensky
ORG,Pfizer
PERSON,Leah Lefkove
PERSON,Ben Lefkove
EVENT,COVID-19
PERSON,Musto
PERSON,Bradford Betz
PERSON,Kyle Morris
PERSON,Refinitiv Lipper
PERSON,Quotes
PERSON,Refinitiv Lipper
PERSON,Richard Burr
PERSON,Rochelle Walensky
PERSON,Burr
PERSON,Richard Burr
PERSON,Al Drago/Bloomberg
PERSON,Getty Images
PERSON,Walensky
EVENT,COVID-19
PERSON,Walensky
PERSON,Rochelle Walensky
PERSON,Elizabeth Frantz
PERSON,Refinitiv Lipper
PERSON,Quotes
PERSON,Refinitiv Lipper
PERSON,Ron DeSantis
PERSON,Fiona Lashells
PERSON,Ron DeSantis
PERSON,Biden
PERSON,Ashley Moody
PERSON,Ashley Moody
PERSON,Ron DeSantis
PERSON,Ron DeSantis
PERSON,Biden
PERSON,Marta Lavandier
PERSON,Ashley Moody
PERSON,Ron DeSantis
PERSON,Michael Lee
PERSON,Refinitiv Lipper
PERSON,Quotes
PERSON,Refinitiv Lipper
PERSON,Marty Walsh
PERSON,Walsh
PERSON,Walsh
PERSON,Erin Scott/File Photo
PERSON,Walsh
PERSON,Refinitiv Lipper
PERSON,Quotes
PERSON,Refinitiv Lipper
PERSON,Rochelle Walensky
PERSON,Anthony Fauci
PERSON,Fauci
PERSON,Rand Paul
PERSON,Francis Collins
PERSON,Anthony Fauci
PERSON,Rand Paul
PERSON,J. SCOTT APPLEWHITE/POOL
PERSON,Getty Images
PERSON,J. SCOTT APPLEWHITE/POOL
PERSON,Getty Images
PERSON,Rochelle Walensky
PERSON,Anthony Fauci
PERSON,J. Scott Applewhite/Pool
PERSON,Rand Paul
PERSON,Stefani Reynolds-Pool/Getty Images
PERSON,Stefani Reynolds-Pool/Getty Images
PERSON,James Comer
PERSON,Lawrence Tabak
PERSON,Roger Marshall
PERSON,Tom Cotton
PERSON,Marco Rubio
PERSON,Mike Braun
PERSON,Susan Collins
PERSON,Marshall
PERSON,Collins
ORG,Pfizer
EVENT,COVID-19
PERSON,Walensky
PERSON,Refinitiv Lipper
PERSON,Quotes
PERSON,Refinitiv Lipper
PERSON,Biden
PERSON,Joe Biden
PERSON,Allison Hessemer’s
PERSON,Jonathan Ernst
PERSON,Joe Biden
PERSON,Jonathan Ernst
PERSON,Biden
PERSON,Joe Biden
PERSON,Evan Vucci
PERSON,Evan Vucci
PERSON,John Barrasso
PERSON,Biden
PERSON,Barrasso
PERSON,Biden
PERSON,Barrasso
PERSON,Joe Biden's
PERSON,Refinitiv Lipper
PERSON,Quotes
PERSON,Refinitiv Lipper
PERSON,Biden
PERSON,Mike Braun
PERSON,Biden
PERSON,Biden
PERSON,Mike Braun
PERSON,Getty Images
PERSON,Dan Sullivan
PERSON,Bill Hagerty
PERSON,Roger Marshall
PERSON,Mike Lee
PERSON,James Lankford
PERSON,Rick Scott
PERSON,Marsha Blackburn
PERSON,Rand Paul
PERSON,Cynthia Lummis
PERSON,Shelley Moore Capito
PERSON,Marco Rubio
PERSON,John Barrasso
PERSON,Cindy Hyde-Smith
PERSON,John Thune
PERSON,Jerry Moran
PERSON,Roger Wicker
PERSON,Richard Burr
PERSON,Mike Rounds
PERSON,John Hoeven
PERSON,Pat Toomey
PERSON,Tommy Tuberville
PERSON,James Risch
PERSON,Mike Crapo
PERSON,Ted Cruz
PERSON,Tom Cotton
PERSON,Joni Ernst
PERSON,Kevin Cramer
PERSON,Josh Hawley
PERSON,John Boozman
PERSON,Jim Inhofe
PERSON,Chuck Grassley
PERSON,Todd Young
PERSON,John Kennedy
PERSON,Ron Johnson
PERSON,Ben Sasse
PERSON,Steve Daines
PERSON,Deb Fischer
PERSON,Lindsey Graham
PERSON,Thom Tillis
PERSON,John Cornyn
PERSON,Tim Scott
PERSON,Mitch McConnell
PERSON,Richard Shelby
PERSON,Susan Collins
PERSON,Roy Blunt
PERSON,Lisa Murkowski
PERSON,Mitt Romney
PERSON,Bill Cassidy
PERSON,Rob Portman
PERSON,Biden
PERSON,Joe Biden
PERSON,Evan Vucci
PERSON,Josh Hawley
PERSON,Stephanie Keith/Bloomberg
PERSON,Getty Images
PERSON,Mike Lee
PERSON,Biden
PERSON,Fred Keller
PERSON,Keller
PERSON,Biden
PERSON,Biden
PERSON,Refinitiv Lipper
PERSON,Quotes
PERSON,Refinitiv Lipper
PERSON,Jonathan Turley
EVENT,COVID-19
PERSON,Greg Palkot
PERSON,John Kirby
PERSON,John Kirby
PERSON,Kirby
PERSON,Kyle Morris
PERSON,Refinitiv Lipper
PERSON,Quotes
PERSON,Refinitiv Lipper
PERSON,Jeffery Steele
EVENT,COVID-19
PERSON,Bailey Lashells
PERSON,Fiona
PERSON,Paul Bersebach
PERSON,Getty Images
PERSON,DOUGLAS COUNTY
PERSON,Fiona
PERSON,Fiona
PERSON,Joseph G. Allen
PERSON,Getty Images
PERSON,Fiona
PERSON,Fiona
PERSON,Ron DeSantis
PERSON,Marta Lavandier
PERSON,Marta Lavandier
PERSON,Ron DeSantis
PERSON,Christina Pushaw
PERSON,Kyle Morris
PERSON,Refinitiv Lipper
PERSON,Quotes
PERSON,Refinitiv Lipper
PERSON,DeSantis
PERSON,Steve Marshall
PERSON,Biden
PERSON,Marshall
PERSON,Marshall
PERSON,Biden
PERSON,Marshall
PERSON,Jen Psaki
ORG,Pfizer
PERSON,Andi Rice
PERSON,Bloomberg
PERSON,Getty Images
PERSON,Marshall
PERSON,Marshall
PERSON,Stephanie Keith/Bloomberg
PERSON,Getty Images
PERSON,Biden
EVENT,COVID-19
PERSON,Eric Schmitt
PERSON,Kyle Morris
PERSON,Refinitiv Lipper
PERSON,Quotes
PERSON,Refinitiv Lipper
PERSON,Jen Psaki
EVENT,COVID-19
EVENT,COVID-19
PERSON,Biden
PERSON,Psaki
PERSON,Jen Psaki
PERSON,Susan Walsh
PERSON,Biden
PERSON,Alejandro Mayorkas
EVENT,COVID-19
PERSON,Biden
PERSON,Alejandro Mayorkas
PERSON,Photo
PERSON,Benjamin Applebaum
PERSON,Biden
PERSON,Biden
PERSON,Jill Biden
PERSON,Refinitiv Lipper
PERSON,Quotes
PERSON,Refinitiv Lipper
PERSON,Greta Thunberg
PERSON,Getty Images
PERSON,Boris Johnson
PERSON,Glasgow
PERSON,Thunberg
PERSON,Glasgow
PERSON,Glasgow
PERSON,Ian Forsyth
PERSON,Vanessa Nakate
PERSON,Refinitiv Lipper
PERSON,Quotes
PERSON,Refinitiv Lipper
PERSON,Ron DeSantis
PERSON,Biden
PERSON,Carlee Simon
PERSON,RULES AGAINST DESANTIS
PERSON,Ron DeSantis
PERSON,Biden
PERSON,Jared M. Ochs
PERSON,File
PERSON,RULES AGAINST DESANTIS
PERSON,Christina Pushaw
PERSON,Ron DeSantis
PERSON,Andrew Mark Miller
PERSON,Refinitiv Lipper
PERSON,Quotes
PERSON,Refinitiv Lipper
PERSON,Sergeant Mike Cherven
PERSON,Patrick Yoes
PERSON,Employed Act
PERSON,CARES Act
EVENT,COVID-19
PERSON,Biden
PERSON,Marsha Blackburn
PERSON,Tom Williams/Pool
PERSON,Biden
EVENT,COVID-19
PERSON,Biden
PERSON,Biden
EVENT,COVID-19
PERSON,Jose Perez/Bauer-Griffin
PERSON,Marsha Blackburn
PERSON,Jim Inhofe
PERSON,Bill Haggerty
PERSON,Cynthia Lummis
PERSON,Mike Braun
PERSON,Tommy Tuberville
PERSON,Ron Johnson
PERSON,Refinitiv Lipper
PERSON,Quotes
PERSON,Refinitiv Lipper
PERSON,Lizette Colon
PERSON,Bill de Blasio
PERSON,Dermot Shea
PERSON,Bill de Blasio
PERSON,Noam Galai/Getty Images
PERSON,Patrick J. Lynch
PERSON,Patrick Lynch
PERSON,Kyle Morris
PERSON,Refinitiv Lipper
PERSON,Quotes
PERSON,Refinitiv Lipper
PERSON,Chris Stewart
PERSON,Darin LaHood
PERSON,William Burns
PERSON,Darin LaHood
PERSON,Tom Williams
PERSON,Getty Images
PERSON,Burns
PERSON,Burns
PERSON,Stewart
PERSON,Tom Williams
PERSON,Getty Images
PERSON,Stewart
PERSON,William Burns
PERSON,Paul Nakasone
PERSON,Drew Angerer/Getty Images
EVENT,COVID-19
PERSON,Burns
PERSON,Stewart
PERSON,Refinitiv Lipper
PERSON,Quotes
PERSON,Refinitiv Lipper
PERSON,Walensky
PERSON,Biden
PERSON,Andy Harris
PERSON,Biden
PERSON,Chiquita Brooks-LaSure
EVENT,COVID-19
EVENT,COVID-19
PERSON,Biden
EVENT,COVID-19
PERSON,Biden
EVENT,COVID-19
PERSON,Joining Harris
PERSON,Brad Wenstrup
PERSON,Mariannette Miller-Meeks
PERSON,Michael Burgess
PERSON,Houston Keene
PERSON,Refinitiv Lipper
PERSON,Quotes
PERSON,Refinitiv Lipper
PERSON,Barack Obama
PERSON,Phil Murphy
EVENT,COVID-19
PERSON,Obama
EVENT,COVID-19
PERSON,Murphy
PERSON,Barack Obama
PERSON,Brian Inganga
PERSON,Obama
PERSON,Terry McAuliffe
PERSON,Obama
PERSON,Obama
PERSON,Terry
PERSON,Kyle Morris
PERSON,Refinitiv Lipper
PERSON,Quotes
PERSON,Refinitiv Lipper
PERSON,John F. Kennedy
EVENT,COVID-19
PERSON,Biden
PERSON,Joe Biden
PERSON,Susan Walsh
PERSON,Biden
PERSON,John F. Kennedy
PERSON,John F. Kennedy
PERSON,Biden
PERSON,JOHN F. KENNEDY
PERSON,Kennedy
PERSON,John F. Kennedy
PERSON,Jacqueline Kennedy
PERSON,Retired Tulsa
PERSON,Jerry Gustafson
PERSON,Lee Harvey Oswald
PERSON,Jack Ruby
PERSON,Refinitiv Lipper
PERSON,Quotes
PERSON,Refinitiv Lipper
PERSON,Jen Psaki
PERSON,Biden
PERSON,Biden
PERSON,Biden
PERSON,Biden
PERSON,Biden
PERSON,Psaki
PERSON,Psaki
PERSON,Biden
PERSON,Biden
PERSON,Q3
PERSON,Biden
PERSON,Biden
PERSON,Biden
EVENT,COVID-19
PERSON,Andrew Mark Miller
PERSON,Houston Keene
PERSON,Refinitiv Lipper
PERSON,Quotes
PERSON,Refinitiv Lipper
PERSON,Glenn Thompson
PERSON,Thompson
EVENT,COVID-19
PERSON,Glenn Thompson
PERSON,Andrew Councill
PERSON,Getty Images
PERSON,Samuel Corum
PERSON,Getty Images
PERSON,Kyle Morris
PERSON,Refinitiv Lipper
PERSON,Quotes
PERSON,Refinitiv Lipper
PERSON,Ben Domenech
PERSON,Biden
PERSON,Biden
PERSON,Mark Brnovich
EVENT,COVID-19 VACCINE MANDATE
PERSON,Biden
PERSON,Biden
ORG,Pfizer
ORG,Moderna
ORG,Pfizer
PERSON,Biden
PERSON,Biden
PERSON,Refinitiv Lipper
PERSON,Quotes
PERSON,Refinitiv Lipper
PERSON,Nicole Saphier
PERSON,Luke Sharrett
PERSON,Getty Images
PERSON,Jason Owens
PERSON,Shannon Harrill
PERSON,Harrill
PERSON,Luke Sharrett
PERSON,Getty Images
PERSON,Biden
PERSON,Luke Sharrett
PERSON,Getty Images
PERSON,Andrew Mark Miller
PERSON,Refinitiv Lipper
PERSON,Quotes
PERSON,Refinitiv Lipper
EVENT,COVID-19
PERSON,Doug Ducey
PERSON,Mike Rankin
PERSON,Doug Ducey
PERSON,Bill Cassidy
PERSON,Bill Cassidy
PERSON,Tyler O'Neil
PERSON,Twitter
PERSON,Refinitiv Lipper
PERSON,Quotes
PERSON,Refinitiv Lipper
PERSON,Greg Gutfeld
PERSON,Joe Rogan
EVENT,COVID-19
PERSON,Andy Harris
PERSON,Harris
PERSON,Andy Harris
PERSON,Biden
PERSON,Getty Images
PERSON,Andy Harris
PERSON,Harris
PERSON,Ivermectin
EVENT,COVID-19
EVENT,COVID-19
PERSON,Ivermectin
EVENT,COVID-19
PERSON,Kayla Rivas
PERSON,Danielle Wallace
PERSON,Twitter
PERSON,Refinitiv Lipper
PERSON,Quotes
PERSON,Refinitiv Lipper
PERSON,Alejandro Mayorkas
PERSON,Dick Durbin
EVENT,COVID-19
PERSON,Alejandro Mayorkas
PERSON,Hector Vivas
PERSON,Biden
PERSON,Donald Trump
PERSON,Dick Durbin
PERSON,Amy Coney Barrett
PERSON,Susan Walsh
PERSON,Biden
PERSON,BIDEN
PERSON,Jen Psaki
PERSON,Biden
PERSON,Merrick Garland
PERSON,Peter Doocy
PERSON,Kellianne Jones
PERSON,Refinitiv Lipper
PERSON,Quotes
PERSON,Refinitiv Lipper
PERSON,Rochelle Walensky
EVENT,COVID-19
PERSON,Walensky
ORG,Pfizer
PERSON,Jeff Zients
PERSON,Refinitiv Lipper
PERSON,Quotes
PERSON,Refinitiv Lipper
PERSON,Lindsay Bingham
PERSON,Mary Altaffer
PERSON,File
PERSON,Jonathan Zachreson
PERSON,Kevin Kiley
PERSON,CA.(Jason Armond / Los Angeles Times
PERSON,Getty Images
PERSON,Principal Bourguignon
PERSON,Gavin Newsom
PERSON,Carl B. Munck Elementary School
EVENT,COVID-19
PERSON,Davis
PERSON,Lindsay Bingham
PERSON,Andrew Mark Miller
PERSON,Refinitiv Lipper
PERSON,Quotes
PERSON,Refinitiv Lipper
PERSON,London Breed
PERSON,Lynsi Snyder
PERSON,Arnie Wensinger
PERSON,Wensinger
PERSON,London Breed
PERSON,Justin Sullivan/Getty Images
PERSON,Andrew Mark Miller
PERSON,Refinitiv Lipper
PERSON,Quotes
PERSON,Refinitiv Lipper
PERSON,Ted Williams
EVENT,COVID-19
PERSON,Mike Braun
PERSON,Jeremy Hogan
PERSON,Getty Images
PERSON,Steve Scheckel
PERSON,Munster
PERSON,Scheckel
PERSON,Munster
PERSON,Scheckel
PERSON,Scheckel
PERSON,David Aaro
PERSON,Kyle Morris
PERSON,Refinitiv Lipper
PERSON,Quotes
PERSON,Refinitiv Lipper
PERSON,Chris
PERSON,Chris Magnus
PERSON,Biden
PERSON,Bill Cassidy
PERSON,BIDEN
EVENT,COVID-19
PERSON,Refinitiv Lipper
PERSON,Quotes
PERSON,Refinitiv Lipper
PERSON,Jen Psaki
PERSON,Biden
PERSON,Peter Doocy
PERSON,Biden
PERSON,Jill Biden
PERSON,Biden
PERSON,Peter
PERSON,Muriel Bowser
PERSON,Bidens
PERSON,Muriel Bowser’s
PERSON,Refinitiv Lipper
PERSON,Quotes
PERSON,Refinitiv Lipper
PERSON,Garrett Tenney
PERSON,Lori Lightfoot
PERSON,Wintrust Arena
PERSON,Lightfoot
PERSON,Lightfoot
PERSON,Allison Arwady
EVENT,COVID-19
PERSON,Houston Keene
PERSON,Refinitiv Lipper
PERSON,Quotes
PERSON,Refinitiv Lipper
PERSON,Biden
PERSON,Jill Biden
PERSON,Muriel Bowser
PERSON,Bidens
PERSON,Muriel Bowser’s
PERSON,Bowser
PERSON,Bidens
PERSON,Bowser
PERSON,Bowser
PERSON,Dave Chappelle
PERSON,Bowser
PERSON,Jack
PERSON,Jill
PERSON,Caitlin McFall
PERSON,Refinitiv Lipper
PERSON,Quotes
PERSON,Refinitiv Lipper
EVENT,COVID-19
PERSON,Greg Abbott
PERSON,Jason Miller
PERSON,Biden
PERSON,Kathleen Hicks
PERSON,Lockheed Martin
PERSON,Abbott
PERSON,Kyle Morris
PERSON,Refinitiv Lipper
PERSON,Quotes
PERSON,Refinitiv Lipper
PERSON,Joe Biden
PERSON,Nicole Saphier
PERSON,Greg Abbott
PERSON,Ken Paxton
PERSON,Paxton
PERSON,JOE ROGAN'S
PERSON,Greg Abbott
EVENT,COVID-19
PERSON,Abbott
EVENT,Vaccine
PERSON,Biden
PERSON,Michael Lee
PERSON,Andrew Mark Miller
PERSON,Refinitiv Lipper
PERSON,Quotes
PERSON,Refinitiv Lipper
PERSON,Peter Doocy
PERSON,Biden
EVENT,COVID-19
PERSON,Biden
EVENT,COVID-19
PERSON,Joe Biden
PERSON,Evan Vucci
PERSON,Biden
PERSON,Biden
PERSON,Biden
PERSON,Refinitiv Lipper
PERSON,Quotes
PERSON,Refinitiv Lipper
EVENT,COVID-19
PERSON,Justin Trudeau
PERSON,Alejandro Mayorkas
PERSON,Chuck Schumer
PERSON,Schumer
PERSON,Refinitiv Lipper
PERSON,Quotes
PERSON,Refinitiv Lipper
PERSON,Ron DeSantis
PERSON,Vincent Long
PERSON,DeSantis
PERSON,Paul Hennessy
PERSON,Getty Images
PERSON,Biden
PERSON,Loranne Ausley
PERSON,Joseph Ladapo
PERSON,Refinitiv Lipper
PERSON,Quotes
PERSON,Refinitiv Lipper
PERSON,Mike Pence
PERSON,Biden
PERSON,Biden
PERSON,Biden
PERSON,Kelly Chernenkoff
PERSON,Refinitiv Lipper
PERSON,Quotes
PERSON,Refinitiv Lipper
PERSON,Phil Murphy
PERSON,Chris Wallace
PERSON,Phil
PERSON,Murphy
PERSON,Murphy
PERSON,NJ DEM’S
PERSON,Murphy
PERSON,Frank Pallone
PERSON,Holly Schepisi
PERSON,Schepisi
PERSON,Michael Testa
PERSON,Murphy
PERSON,Murphy
PERSON,Murphy
PERSON,Houston Keene
PERSON,Refinitiv Lipper
PERSON,Quotes
PERSON,Refinitiv Lipper
PERSON,Biden
PERSON,Bill de Blasio
PERSON,Bill de Blasio
PERSON,Brian Lehrer’s
PERSON,De Blasio
PERSON,Dermot Shea
PERSON,Daniel Nigro
PERSON,De Blasio
PERSON,Jay Inslee
PERSON,Lori Lightfoot
PERSON,Pilar Arias
PERSON,Andrew Mark Miller
PERSON,Refinitiv Lipper
PERSON,Quotes
PERSON,Refinitiv Lipper
PERSON,David Johnson
PERSON,Leo Terrell
PERSON,Alexandria Ocasio-Cortez
PERSON,Jennifer Mess
PERSON,Holly Schepisi
PERSON,Jake DeGroot
EVENT,COVID-19
EVENT,COVID-19
PERSON,Houston Keene
PERSON,Refinitiv Lipper
PERSON,Quotes
PERSON,Refinitiv Lipper
PERSON,Joe Biden
PERSON,Biden
PERSON,Robert Clark
PERSON,Biden
PERSON,Biden
PERSON,Clark
PERSON,Neither Clark
PERSON,Biden
PERSON,J.B. Pritzker
PERSON,Lori Lightfoot
PERSON,Refinitiv Lipper
PERSON,Quotes
PERSON,Refinitiv Lipper
PERSON,Biden
PERSON,Sam Graves
PERSON,Garret Graves
PERSON,Biden
PERSON,Jeffrey Zients
PERSON,Biden
PERSON,Brooke Singman
PERSON,Refinitiv Lipper
PERSON,Quotes
PERSON,Refinitiv Lipper
PERSON,Biden
EVENT,COVID-19
PERSON,J.B. Pritzker
PERSON,Lori Lightfoot
PERSON,Scott Kirby
PERSON,Biden
PERSON,Biden
PERSON,Biden
PERSON,Biden
PERSON,Biden
PERSON,Refinitiv Lipper
PERSON,Quotes
PERSON,Refinitiv Lipper
EVENT,COVID-19
PERSON,Brad Little
PERSON,Janice McGeachin
PERSON,Brad Little
PERSON,Getty Images
PERSON,Joe Biden
PERSON,McGeachin
PERSON,Little
PERSON,Janice McGeachin
EVENT,COVID-19
PERSON,Refinitiv Lipper
PERSON,Quotes
PERSON,Refinitiv Lipper
PERSON,John R. Lott Jr
PERSON,Lott
PERSON,Lott
PERSON,V. Corlett
PERSON,Andrew Mark Miller
PERSON,Refinitiv Lipper
PERSON,Quotes
PERSON,Refinitiv Lipper
PERSON,Sean Hannity
PERSON,Rashida Tlaib
PERSON,Rashida Tlaib
PERSON,Marcia Fudge
PERSON,Rand Paul
EVENT,COVID-19
PERSON,Houston Keene
PERSON,Refinitiv Lipper
PERSON,Quotes
PERSON,Refinitiv Lipper
EVENT,COVID-19
ORG,Pfizer
